Time [h],"PCE, %",Voc [mV],Jsc [mA/cm2],FF [%]
13.0,11.23611,,,
13.08333,11.50278,,,
13.16667,10.95278,,,
13.25,11.38611,,,
13.33333,11.17222,,,
13.41667,11.26944,,,
13.5,11.44167,,,
13.58333,11.65833,,,
13.66667,11.125,,,
13.75,11.56944,,,
13.83333,11.46667,,,
13.91667,11.35556,,,
14.0,11.42222,,,
14.08333,11.43056,,,
14.16667,11.28056,,,
14.25,11.425,,,
14.33333,10.98889,,,
14.41667,11.34722,,,
14.5,11.26944,,,
14.58333,11.39444,,,
14.66667,11.68333,,,
14.75,11.125,,,
14.83333,10.89167,,,
14.91667,11.4,,,
15.0,10.89722,,,
15.08333,11.44167,,,
15.16667,11.46389,,,
15.25,11.28333,,,
15.33333,11.67222,,,
15.41667,11.57222,,,
15.5,11.03611,,,
15.58333,11.36111,,,
15.66667,10.9,,,
15.75,11.075,,,
15.83333,11.24444,,,
15.91667,10.99167,,,
16.0,11.45833,,,
16.08333,11.04722,,,
16.16667,11.075,,,
16.25,10.99167,,,
16.33333,10.85556,,,
16.41667,11.19167,,,
16.5,10.82778,,,
16.58333,11.08056,,,
16.66667,11.33333,,,
16.75,10.95833,,,
16.83333,10.80556,,,
16.91667,11.06389,,,
17.0,10.93611,,,
17.08333,11.21944,,,
17.16667,11.00833,,,
17.25,11.32222,,,
17.33333,10.75,,,
17.41667,11.13056,,,
17.5,10.66111,,,
17.58333,10.79167,,,
17.66667,10.85,,,
17.75,10.88889,,,
17.83333,11.00556,,,
17.91667,11.34167,,,
18.0,11.00833,,,
18.08333,11.46389,,,
18.16667,11.13611,,,
18.25,11.37222,,,
18.33333,11.275,,,
18.41667,11.14167,,,
18.5,11.13056,,,
18.58333,11.025,,,
18.66667,10.81944,,,
18.75,11.83333,,,
18.83333,11.06667,,,
18.91667,11.25833,,,
19.0,11.13056,,,
19.08333,11.01944,,,
19.16667,10.96389,,,
19.25,10.86667,,,
19.33333,11.275,,,
19.41667,10.77778,,,
19.5,11.4,,,
19.58333,11.37222,,,
19.66667,11.06111,,,
19.75,11.21667,,,
19.83333,11.51111,,,
19.91667,11.03889,,,
20.0,11.26944,,,
20.08333,11.05278,,,
20.16667,11.25556,,,
20.25,10.88333,,,
20.33333,11.23056,,,
20.41667,11.41667,,,
20.5,11.3,,,
20.58333,11.48611,,,
20.66667,11.51111,,,
20.75,11.48611,,,
20.83333,11.02778,,,
20.91667,11.63333,,,
21.0,11.36667,,,
21.08333,11.56389,,,
21.16667,11.36111,,,
21.25,11.21389,,,
21.33333,11.125,,,
21.41667,11.51111,,,
21.5,11.32222,,,
21.58333,11.49444,,,
21.66667,11.02778,,,
21.75,11.42778,,,
21.83333,11.01944,,,
21.91667,11.34722,,,
22.0,11.175,,,
22.08333,11.275,,,
22.16667,11.41111,,,
22.25,11.12222,,,
22.33333,11.12222,,,
22.41667,11.44444,,,
22.5,10.76111,,,
22.58333,11.39167,,,
22.66667,11.38333,,,
22.75,11.34444,,,
22.83333,10.73611,,,
22.91667,11.34444,,,
23.0,11.15,,,
23.08333,11.6,,,
23.16667,11.18611,,,
23.25,11.61111,,,
23.33333,11.38056,,,
23.41667,11.45,,,
23.5,11.58611,,,
23.58333,11.55278,,,
23.66667,11.45833,,,
23.75,11.49722,,,
23.83333,11.15278,,,
23.91667,11.08611,,,
24.0,11.34444,,,
24.08333,11.28611,,,
24.16667,11.11667,,,
24.25,11.18611,,,
24.33333,11.25278,,,
24.41667,11.39167,,,
24.5,11.60556,,,
24.58333,11.30833,,,
24.66667,11.18889,,,
24.75,11.36667,,,
24.83333,11.13611,,,
24.91667,11.46389,,,
25.0,11.49722,,,
25.08333,11.34722,,,
25.16667,11.075,,,
25.25,11.21667,,,
25.33333,10.73889,,,
25.41667,11.31389,,,
25.5,11.20278,,,
25.58333,10.90556,,,
25.66667,11.11667,,,
25.75,11.95556,,,
25.83333,11.49722,,,
25.91667,11.38611,,,
26.0,11.26389,,,
26.08333,10.88889,,,
26.16667,11.46944,,,
26.25,11.61667,,,
26.33333,11.21111,,,
26.41667,11.01667,,,
26.5,11.25556,,,
26.58333,11.78056,,,
26.66667,11.25556,,,
26.75,11.40556,,,
26.83333,11.23611,,,
26.91667,11.39722,,,
27.0,11.175,,,
27.08333,11.18056,,,
27.16667,11.16667,,,
27.25,10.625,,,
27.33333,11.21944,,,
27.41667,11.30833,,,
27.5,11.65833,,,
27.58333,11.32222,,,
27.66667,11.06389,,,
27.75,11.41667,,,
27.83333,11.38333,,,
27.91667,11.36944,,,
28.0,11.16667,,,
28.08333,10.975,,,
28.16667,11.2,,,
28.25,11.19444,,,
28.33333,10.97778,,,
28.41667,11.49444,,,
28.5,10.98056,,,
28.58333,11.125,,,
28.66667,11.33333,,,
28.75,11.27778,,,
28.83333,10.78889,,,
28.91667,10.73333,,,
29.0,10.85,,,
29.08333,10.94444,,,
29.16667,11.28611,,,
29.25,11.18889,,,
29.33333,10.70833,,,
29.41667,11.18056,,,
29.5,11.21944,,,
29.58333,11.15833,,,
29.66667,11.075,,,
29.75,11.33333,,,
29.83333,10.78611,,,
29.91667,11.04167,,,
30.0,11.35278,,,
30.08333,11.02222,,,
30.16667,11.21111,,,
30.25,10.975,,,
30.33333,11.00278,,,
30.41667,9.91389,,,
30.5,10.15833,,,
30.58333,10.6,,,
30.66667,10.69444,,,
30.75,10.63333,,,
30.83333,10.95833,,,
30.91667,10.89722,,,
31.0,10.70833,,,
31.08333,10.99722,,,
31.16667,10.94722,,,
31.25,10.69444,,,
31.33333,10.55278,,,
31.41667,10.82778,,,
31.5,10.475,,,
31.58333,11.37222,,,
31.66667,11.25556,,,
31.75,11.30833,,,
31.83333,11.26944,,,
31.91667,11.38056,,,
32.0,11.07778,,,
32.08333,11.16111,,,
32.16667,11.08611,,,
32.25,11.625,,,
32.33333,11.53333,,,
32.41667,11.13333,,,
32.5,10.74167,,,
32.58333,11.35278,,,
32.66667,10.98889,,,
32.75,11.02222,,,
32.83333,11.79167,,,
32.91667,11.39722,,,
33.0,11.17222,,,
33.08333,11.325,,,
33.16667,11.53611,,,
33.25,10.84722,,,
33.33333,11.16944,,,
33.41667,11.43889,,,
33.5,11.425,,,
33.58333,11.27222,,,
33.66667,11.19444,,,
33.75,11.20556,,,
33.83333,11.11667,,,
33.91667,11.47778,,,
34.0,11.42222,,,
34.08333,11.51111,,,
34.16667,11.40278,,,
34.25,11.57222,,,
34.33333,11.42778,,,
34.41667,11.34722,,,
34.5,11.425,,,
34.58333,10.80556,,,
34.66667,11.60278,,,
34.75,11.26389,,,
34.83333,11.33333,,,
34.91667,11.17778,,,
35.0,11.35,,,
35.08333,11.57222,,,
35.16667,11.01944,,,
35.25,11.39722,,,
35.33333,11.34444,,,
35.41667,11.73611,,,
35.5,11.58611,,,
35.58333,11.73889,,,
35.66667,11.86111,,,
35.75,11.48611,,,
35.83333,11.53333,,,
35.91667,11.53889,,,
36.0,11.36389,,,
36.08333,11.12222,,,
36.16667,11.22778,,,
36.25,10.86667,,,
36.33333,11.15,,,
36.41667,11.25833,,,
36.5,11.28611,,,
36.58333,10.675,,,
36.66667,10.99722,,,
36.75,11.37778,,,
36.83333,10.87222,,,
36.91667,11.425,,,
37.0,11.33056,,,
37.08333,11.57222,,,
37.16667,11.04167,,,
37.25,11.12778,,,
37.33333,11.33611,,,
37.41667,11.33333,,,
37.5,10.88333,,,
37.58333,10.53611,,,
37.66667,11.325,,,
37.75,10.84444,,,
37.83333,11.19444,,,
37.91667,11.29444,,,
38.0,10.775,,,
38.08333,11.07222,,,
38.16667,11.31111,,,
38.25,10.95556,,,
38.33333,11.225,,,
38.41667,10.74167,,,
38.5,11.67222,,,
38.58333,11.54722,,,
38.66667,11.48056,,,
38.75,11.42778,,,
38.83333,11.12778,,,
38.91667,11.36389,,,
39.0,11.28333,,,
39.08333,11.21389,,,
39.16667,11.76944,,,
39.25,11.13056,,,
39.33333,11.075,,,
39.41667,11.24722,,,
39.5,11.12222,,,
39.58333,11.38611,,,
39.66667,11.33889,,,
39.75,11.25,,,
39.83333,11.35556,,,
39.91667,10.95556,,,
40.0,11.46389,,,
40.08333,11.26667,,,
40.16667,11.425,,,
40.25,11.14722,,,
40.33333,11.36944,,,
40.41667,11.03611,,,
40.5,11.38056,,,
40.58333,11.50278,,,
40.66667,11.17778,,,
40.75,11.30833,,,
40.83333,11.45,,,
40.91667,11.55556,,,
41.0,11.13889,,,
41.08333,12.06667,,,
41.16667,11.75833,,,
41.25,11.66667,,,
41.33333,11.46389,,,
41.41667,10.94444,,,
41.5,11.50556,,,
41.58333,11.51389,,,
41.66667,11.39444,,,
41.75,11.27222,,,
41.83333,11.42222,,,
41.91667,11.65278,,,
42.0,11.6,,,
42.08333,11.55,,,
42.16667,11.58056,,,
42.25,11.63611,,,
42.33333,11.28889,,,
42.41667,11.11111,,,
42.5,11.71944,,,
42.58333,11.67778,,,
42.66667,11.725,,,
42.75,11.37222,,,
42.83333,11.33333,,,
42.91667,11.09167,,,
43.0,11.06944,,,
43.08333,11.15833,,,
43.16667,11.11667,,,
43.25,11.82778,,,
43.33333,11.33889,,,
43.41667,11.60556,,,
43.5,11.33333,,,
43.58333,11.40278,,,
43.66667,11.43333,,,
43.75,11.375,,,
43.83333,11.15556,,,
43.91667,11.26667,,,
44.0,11.40833,,,
44.08333,11.25556,,,
44.16667,11.58333,,,
44.25,11.37222,,,
44.33333,11.22222,,,
44.41667,11.59444,,,
44.5,11.475,,,
44.58333,11.06111,,,
44.66667,10.36111,,,
44.75,11.61111,,,
44.83333,11.49722,,,
44.91667,11.78611,,,
45.0,11.35833,,,
45.08333,11.775,,,
45.16667,11.52222,,,
45.25,11.12778,,,
45.33333,11.41111,,,
45.41667,11.38889,,,
45.5,11.33056,,,
45.58333,11.49722,,,
45.66667,11.17778,,,
45.75,11.29167,,,
45.83333,11.61944,,,
45.91667,11.52222,,,
46.0,11.92222,,,
46.08333,11.625,,,
46.16667,11.61111,,,
46.25,11.75278,,,
46.33333,11.57222,,,
46.41667,11.49722,,,
46.5,11.57778,,,
46.58333,11.21389,,,
46.66667,11.45278,,,
46.75,11.10556,,,
46.83333,11.32778,,,
46.91667,11.31944,,,
47.0,11.39167,,,
47.08333,11.625,,,
47.16667,11.43611,,,
47.25,11.58889,,,
47.33333,11.30556,,,
47.41667,11.61667,,,
47.5,11.48889,,,
47.58333,11.14444,,,
47.66667,11.77222,,,
47.75,11.58056,,,
47.83333,11.51389,,,
47.91667,11.32778,,,
48.0,11.38056,,,
48.08333,11.25278,,,
48.16667,11.45278,,,
48.25,11.41389,,,
48.33333,11.15278,,,
48.41667,11.18056,,,
48.5,10.89167,,,
48.58333,11.01667,,,
48.66667,11.66389,,,
48.75,11.575,,,
48.83333,11.14167,,,
48.91667,11.07222,,,
49.0,11.64722,,,
49.08333,11.21667,,,
49.16667,11.6,,,
49.25,11.51944,,,
49.33333,11.14722,,,
49.41667,11.18611,,,
49.5,11.65278,,,
49.58333,11.61389,,,
49.66667,11.78333,,,
49.75,11.33056,,,
49.83333,11.36111,,,
49.91667,11.30556,,,
50.0,11.57222,,,
50.08333,11.26944,,,
50.16667,11.23333,,,
50.25,11.54167,,,
50.33333,11.58333,,,
50.41667,11.61667,,,
50.5,11.15,,,
50.58333,11.23611,,,
50.66667,11.42778,,,
50.75,11.375,,,
50.83333,11.01944,,,
50.91667,10.91667,,,
51.0,11.60556,,,
51.08333,10.77778,,,
51.16667,11.04722,,,
51.25,11.62778,,,
51.33333,11.34167,,,
51.41667,11.29444,,,
51.5,11.15278,,,
51.58333,11.58056,,,
51.66667,10.9,,,
51.75,11.35556,,,
51.83333,10.95833,,,
51.91667,11.25,,,
52.0,10.82222,,,
52.08333,11.48333,,,
52.16667,11.00833,,,
52.25,11.18611,,,
52.33333,10.99167,,,
52.41667,11.19167,,,
52.5,11.61389,,,
52.58333,11.47778,,,
52.66667,11.30556,,,
52.75,11.34167,,,
52.83333,11.06111,,,
52.91667,11.32222,,,
53.0,11.23889,,,
53.08333,11.41944,,,
53.16667,11.41667,,,
53.25,11.57222,,,
53.33333,11.01667,,,
53.41667,11.75556,,,
53.5,11.23056,,,
53.58333,11.48056,,,
53.66667,11.60833,,,
53.75,11.525,,,
53.83333,11.61111,,,
53.91667,11.41111,,,
54.0,11.45278,,,
54.08333,11.51111,,,
54.16667,11.00556,,,
54.25,10.625,,,
54.33333,11.35278,,,
54.41667,11.725,,,
54.5,11.60278,,,
54.58333,11.23056,,,
54.66667,11.48056,,,
54.75,11.37778,,,
54.83333,11.36389,,,
54.91667,11.375,,,
55.0,11.46111,,,
55.08333,11.175,,,
55.16667,10.87778,,,
55.25,11.77222,,,
55.33333,11.20556,,,
55.41667,11.46667,,,
55.5,11.17222,,,
55.58333,11.24722,,,
55.66667,11.075,,,
55.75,11.125,,,
55.83333,11.26667,,,
55.91667,10.78333,,,
56.0,11.29444,,,
56.08333,11.23611,,,
56.16667,11.38056,,,
56.25,11.45833,,,
56.33333,11.30556,,,
56.41667,11.59167,,,
56.5,10.99722,,,
56.58333,11.21389,,,
56.66667,11.35556,,,
56.75,11.07222,,,
56.83333,10.82778,,,
56.91667,11.11667,,,
57.0,11.42222,,,
57.08333,11.07222,,,
57.16667,11.06944,,,
57.25,10.38889,,,
57.33333,11.28333,,,
57.41667,10.93611,,,
57.5,11.03333,,,
57.58333,11.48889,,,
57.66667,11.55833,,,
57.75,11.09167,,,
57.83333,11.30278,,,
57.91667,11.45556,,,
58.0,11.19722,,,
58.08333,11.275,,,
58.16667,11.11389,,,
58.25,11.55833,,,
58.33333,11.22778,,,
58.41667,10.81667,,,
58.5,10.98611,,,
58.58333,11.28333,,,
58.66667,11.05833,,,
58.75,11.175,,,
58.83333,11.43611,,,
58.91667,11.14167,,,
59.0,10.95556,,,
59.08333,11.29722,,,
59.16667,11.45278,,,
59.25,11.01389,,,
59.33333,11.34444,,,
59.41667,10.925,,,
59.5,11.03611,,,
59.58333,11.24722,,,
59.66667,11.14167,,,
59.75,10.64167,,,
59.83333,11.30833,,,
59.91667,11.28056,,,
60.0,10.97222,,,
60.08333,10.85278,,,
60.16667,11.3,,,
60.25,10.76944,,,
60.33333,10.91944,,,
60.41667,10.39167,,,
60.5,10.45278,,,
60.58333,10.63333,,,
60.66667,10.67778,,,
60.75,11.45556,,,
60.83333,10.98889,,,
60.91667,10.98056,,,
61.0,11.25278,,,
61.08333,11.44167,,,
61.16667,11.11389,,,
61.25,10.91389,,,
61.33333,10.89167,,,
61.41667,11.51944,,,
61.5,10.78056,,,
61.58333,11.17222,,,
61.66667,10.48611,,,
61.75,10.91667,,,
61.83333,10.95278,,,
61.91667,10.49722,,,
62.0,10.98056,,,
62.08333,10.63889,,,
62.16667,11.03611,,,
62.25,11.48056,,,
62.33333,10.99444,,,
62.41667,11.37222,,,
62.5,11.09167,,,
62.58333,10.78611,,,
62.66667,11.13056,,,
62.75,11.15,,,
62.83333,10.86944,,,
62.91667,11.23889,,,
63.0,11.00833,,,
63.08333,10.83333,,,
63.16667,10.82222,,,
63.25,11.025,,,
63.33333,10.45278,,,
63.41667,11.02778,,,
63.5,10.84167,,,
63.58333,10.44722,,,
63.66667,11.28333,,,
63.75,10.90833,,,
63.83333,11.31944,,,
63.91667,10.83889,,,
64.0,11.17222,,,
64.08333,10.88056,,,
64.16667,11.15556,,,
64.25,10.77778,,,
64.33333,10.47222,,,
64.41667,10.88333,,,
64.5,10.59167,,,
64.58333,11.16111,,,
64.66667,10.92778,,,
64.75,10.45556,,,
64.83333,10.81944,,,
64.91667,11.16111,,,
65.0,11.31389,,,
65.08333,10.78889,,,
65.16667,10.83611,,,
65.25,10.82222,,,
65.33333,10.81111,,,
65.41667,10.76111,,,
65.5,10.97222,,,
65.58333,10.79722,,,
65.66667,11.23333,,,
65.75,10.97222,,,
65.83333,11.06111,,,
65.91667,10.84444,,,
66.0,10.68889,,,
66.08333,10.78611,,,
66.16667,10.54167,,,
66.25,10.98333,,,
66.33333,10.91944,,,
66.41667,10.80278,,,
66.5,10.54722,,,
66.58333,10.63333,,,
66.66667,10.94167,,,
66.75,10.77778,,,
66.83333,10.39167,,,
66.91667,11.18333,,,
67.0,11.08611,,,
67.08333,10.725,,,
67.16667,10.76667,,,
67.25,10.66944,,,
67.33333,10.75,,,
67.41667,11.02222,,,
67.5,11.0,,,
67.58333,10.91111,,,
67.66667,10.53333,,,
67.75,10.48611,,,
67.83333,10.73333,,,
67.91667,10.64167,,,
68.0,10.33889,,,
68.08333,11.08889,,,
68.16667,11.16389,,,
68.25,11.075,,,
68.33333,10.56944,,,
68.41667,10.89167,,,
68.5,10.82778,,,
68.58333,10.47222,,,
68.66667,10.81389,,,
68.75,10.96111,,,
68.83333,10.74167,,,
68.91667,10.48611,,,
69.0,10.20278,,,
69.08333,10.375,,,
69.16667,10.64167,,,
69.25,10.43056,,,
69.33333,10.83056,,,
69.41667,10.30556,,,
69.5,11.01389,,,
69.58333,10.58889,,,
69.66667,10.56667,,,
69.75,10.85833,,,
69.83333,11.02778,,,
69.91667,10.67778,,,
70.0,10.84444,,,
70.08333,10.69722,,,
70.16667,10.60278,,,
70.25,10.78056,,,
70.33333,10.69444,,,
70.41667,10.41667,,,
70.5,10.74167,,,
70.58333,10.15,,,
70.66667,10.90833,,,
70.75,11.225,,,
70.83333,10.60833,,,
70.91667,10.49722,,,
71.0,10.80833,,,
71.08333,10.73333,,,
71.16667,10.5,,,
71.25,10.51667,,,
71.33333,10.34722,,,
71.41667,10.4,,,
71.5,10.71389,,,
71.58333,10.74167,,,
71.66667,10.75278,,,
71.75,10.53056,,,
71.83333,10.55556,,,
71.91667,10.49444,,,
72.0,10.91944,,,
72.08333,10.77778,,,
72.16667,10.28611,,,
72.25,10.37222,,,
72.33333,10.84444,,,
72.41667,10.58333,,,
72.5,10.20833,,,
72.58333,10.28056,,,
72.66667,10.58056,,,
72.75,10.45278,,,
72.83333,10.35833,,,
72.91667,10.48333,,,
73.0,10.11944,,,
73.08333,10.65556,,,
73.16667,10.1,,,
73.25,10.275,,,
73.33333,10.55278,,,
73.41667,10.84722,,,
73.5,10.30278,,,
73.58333,10.70833,,,
73.66667,10.66389,,,
73.75,10.16389,,,
73.83333,10.45556,,,
73.91667,10.50833,,,
74.0,10.31389,,,
74.08333,10.30556,,,
74.16667,10.58333,,,
74.25,10.85,,,
74.33333,10.86667,,,
74.41667,10.81389,,,
74.5,10.42222,,,
74.58333,10.70833,,,
74.66667,10.62222,,,
74.75,10.11389,,,
74.83333,10.08333,,,
74.91667,10.38333,,,
75.0,10.49722,,,
75.08333,10.41389,,,
75.16667,10.76667,,,
75.25,10.73889,,,
75.33333,10.78611,,,
75.41667,10.77222,,,
75.5,10.75278,,,
75.58333,10.42222,,,
75.66667,10.18611,,,
75.75,10.51389,,,
75.83333,10.34722,,,
75.91667,10.33056,,,
76.0,10.40556,,,
76.08333,10.43889,,,
76.16667,10.45278,,,
76.25,10.44444,,,
76.33333,10.58333,,,
76.41667,10.20278,,,
76.5,10.01111,,,
