	irradiance_normalized	rh_normalized	outdoor_temperature_normalized	time
66	0.18984787090755287	0.6120414069240314	0.626178527433866	17.11339
67	0.17884344484751769	0.6056103019937954	0.6295097996922768	17.37179
68	0.39491514967017016	0.6007824580463834	0.6360716870617221	17.63023
69	0.6141729459137539	0.525298596938244	0.7013694165240691	17.88869
70	0.24599502037651932	0.4760351383680915	0.7229531848400751	18.14707
71	0.7203179559051565	0.44467985490071327	0.7568075387410188	18.4055
72	0.7540865076442647	0.40726719025039493	0.7792157370260128	18.66395
73	0.7682443632783952	0.3807119645782132	0.7987288440245605	18.92238
74	0.7828901210741747	0.3587900797879362	0.8179927047534141	19.1808
75	0.7829019367293608	0.31670239502739017	0.8693949546803178	19.43921
76	0.8055887542645019	0.31474347129621016	0.8685849043038121	19.6976
77	0.261418332681081	0.32873935616706706	0.8555761663047804	19.95601
78	0.5654720223430664	0.34365496267625106	0.8327461666403042	20.21442
79	0.2837000420384132	0.32576484857241705	0.8373284634446794	20.47283
80	0.274263131433888	0.2970117382600034	0.8737471780049755	20.73123
81	0.8690578964572192	0.3200714659834978	0.8648557966533896	20.98965
82	0.19511115451020014	0.30670215884509644	0.8788135877562564	21.24804
83	0.1520833489820433	0.3123733125122433	0.8407508064554785	21.50645
84	0.08660073474807799	0.2897428808404755	0.8428885725378543	21.76486
85	0.17581964989032117	0.29235477914871566	0.8527290069932753	22.02326
86	0.137736189672324	0.25278868770171015	0.8599379760244262	22.28168
87	0.1556315902344285	0.254208560079913	0.8398209261416199	22.54008
88	0.7771094805694504	0.27301978512968494	0.820092125255837	22.79849
89	0.4189156992669314	0.2816987897741403	0.8243005526556711	23.0569
90	0.10825351365936156	0.3041722296858915	0.8157063495487205	23.3153
91	0.13197124710948985	0.36162843523673105	0.771604139405356	23.57371
92	0.6630310176984167	0.37423362318921116	0.7660632031021575	23.83211
93	0.323937496196836	0.3931740538467844	0.7403956305211645	24.09053
94	0.04287521478118208	0.3913693432603994	0.7291316164099911	24.34893
95	0.048371182393458445	0.38520498539143055	0.730861960705367	24.60734
96	0.03526534205857577	0.37613002807790685	0.7348451078229777	24.86583
97	0.022070293527038057	0.3857315329759109	0.7178867750887941	25.12443
98	0.012711366246741095	0.3726206370531119	0.6857819382732028	25.38284
99	0.004681868969954223	0.4576962779059799	0.6274439315723127	25.64131
100	0.0021962771064844566	0.47763701004330483	0.6167407215679509	25.89972
101	0.0016952933265939082	0.49274573031038527	0.6105622899980349	26.15812
102	0.0014026026681268563	0.484944768075934	0.5897837788610406	26.41654
103	0.0010224761612826804	0.48564775772698165	0.5694222759060342	26.67495
104	0.0007313890560194558	0.49296663022049714	0.5431459672432883	26.93335
105	0.0013033511645636345	0.5008092716832713	0.533281566800397	27.19176
106	0.0013368569867699264	0.5155206499736726	0.5201482056665182	27.45017
107	0.001660774733943094	0.5424482100855397	0.5113191358823558	27.70858
108	0.0016691300901104061	0.5495309002852248	0.5070531901125923	27.96699
109	0.0018688146627554596	0.561133008142732	0.5006830306429116	28.22538
110	0.0012980341197298905	0.5844469791589967	0.48202790599581075	28.48381
111	0.0015540962471200393	0.5997238056469798	0.46904792718174365	28.74219
112	0.0013094277872307705	0.6228696704423418	0.4540116666427007	29.00061
113	0.0020318707043236097	0.6295828048175631	0.45579473611051197	29.259
114	0.0028335629087003476	0.5167057293656562	0.5035158103619345	29.51742
115	0.0020230933604710797	0.4870856911041247	0.5165485143484367	29.77582
116	0.0018759884534041617	0.4910104851045386	0.5101112501138386	30.03423
117	0.0015460784811009013	0.47563362846858004	0.5065594907706983	30.29264
118	0.001506242843616343	0.46789240646139196	0.5073311955672511	30.55104
119	0.0009074423182923136	0.47417068755444336	0.5006830306429116	30.80946
120	0.0008583229517329636	0.4866994635883315	0.48724769806690343	31.06786
121	0.0007483529609652105	0.4982515563718508	0.47458886348494217	31.3262
122	0.0008933479296060398	0.517739374228066	0.45964367369828746	31.58454
123	0.0	0.6004615279882966	0.4114768320799122	31.84294
124	0.0006589759692360846	0.6278447809964949	0.39407752517626987	32.10135
125	0.001201398939815019	0.6147199919975881	0.3878847140138715	32.35968
126	0.0010178342967452846	0.6379228184049914	0.37675490943253337	32.61809
127	0.0007740098122264514	0.6692253081831607	0.3533641056612456	32.8765
128	0.0015276798180254062	0.6699560839864238	0.3595137780461969	33.1349
129	0.0011689902855902933	0.7181664473876155	0.34256982490449556	33.39324
130	0.0015600040747130882	0.6982785089394998	0.33237469383451007	33.65166
131	0.0016943649536864292	0.6990856966613548	0.34199943440269576	33.91006
132	0.0014172034420353917	0.6740837168980096	0.3429436943090366	34.16846
133	0.0014219297041098307	0.6758648092550117	0.3332662285684157	34.42689
134	0.0012280685615207827	0.670108907823608	0.321868004927407	34.68528
135	0.0013586315513271637	0.6598460925028793	0.31751098840525527	34.94369
136	0.0007472557929836441	0.6729833852702829	0.300523896486107	35.20221
137	0.00074430187918712	0.7060905856348372	0.2813894520895944	35.46064
138	0.0015014321840048604	0.6978478235801624	0.28839710682599257	35.71912
139	0.001737914082800904	0.7196794033757397	0.28207008613375895	35.97759
140	0.0024194241944276184	0.5789814430182431	0.3360223171275327	36.23593
141	0.0011238376032719909	0.6121775590698864	0.314160543356868	36.49441
142	0.0014633688947982167	0.623544873941174	0.2969817235379549	36.75289
143	0.0014200729582948724	0.6142392915642632	0.3015017087749067	37.01129
144	0.0012165060989458155	0.6377172008785983	0.2847830359154288	37.26971
145	0.0014158530814426945	0.6459544057028299	0.27516788174223145	37.52817
146	0.0012360863275399205	0.6373921028976788	0.27861419074050114	37.78659
147	0.0013144072419163406	0.6208162737936294	0.2792181336247597	38.04506
148	0.0015784027377885833	0.6401123671995588	0.2673549698268218	38.30353
149	0.0016605215413319635	0.6292368672224824	0.2641722866907285	38.56195
150	0.001944181663335355	0.6027524962384497	0.2709786271323737	38.82042
151	0.002104621381255155	0.6358777576019439	0.2555253584113426	39.07883
152	0.002313336490363869	0.6601350684859186	0.2508232316696145	39.33724
153	0.0026255229798879823	0.6412460422099437	0.25641209994775427	39.59564
154	0.013532132294489675	0.6075011496520479	0.27449683409305514	39.85406
155	0.023827703440896023	0.6130361511733398	0.27815404378106595	40.11246
156	0.03845126468443296	0.601764698527195	0.29088956952293304	40.37087
157	0.22518748279872694	0.5773392814223176	0.30651060015625825	40.62927
158	0.0933357426016908	0.5666235518204792	0.33264790609167466	40.88768
159	0.2486066177627951	0.5436096712481401	0.368170292720571	41.14608
160	0.49437148605579667	0.4964412885550229	0.41230605524639435	41.4045
161	0.2310806252203303	0.4601136731487129	0.44130490008579826	41.6629
162	0.2522542793138176	0.42499197674854783	0.4709460333894137	41.92131
163	0.15616084718922865	0.4201738579544112	0.477177190131765	42.17971
164	0.1421887505341309	0.44052582514452276	0.4527414693067599	42.43812
165	0.18965603530585287	0.4475293248103942	0.447842821467773	42.69653
166	0.17416410780367478	0.423922209888258	0.47888356843967045	42.95493
167	0.17332232676920234	0.38847402619956295	0.5080070364139214	43.21338
168	0.17864595461083577	0.3772734282415673	0.5253104793676815	43.47176
169	0.39934990265166087	0.363612366504905	0.5327063831011031	43.73016
170	0.29778826970448286	0.308058123073204	0.5888443121521936	43.98856
171	0.8869991248819383	0.26625246775764366	0.6494495012678008	44.24701
172	0.9550919861415867	0.1865103788225062	0.7136304157140189	44.50542
173	0.40721144882973104	0.13735806486121516	0.7500011982993736	44.76379
174	1.0	0.14917690470600176	0.77860700094426	45.02224
175	0.2743134323659659	0.11953185890747631	0.7799970282175538	45.2806
176	0.6670721405671363	0.12388178103678471	0.7703435284644035	45.53901
177	0.43866008107058607	0.09024108654969626	0.7810611180612476	45.79742
178	0.21598848885112754	0.06420685123155179	0.7748059953314258	46.05582
179	0.19786420216856093	0.016987064156836207	0.7715849666153796	46.31424
180	0.6317406308395183	0.0	0.7989828834917487	46.57265
181	0.4931219805198669	0.07294837471849153	0.7999559025830543	46.83105
182	0.7814655750464164	0.10056364209768781	0.7957810275656789	47.08946
183	0.8214018987926679	0.11120157047332324	0.8144649113977444	47.34789
184	0.7026731316305342	0.10958024849155934	0.8071169396392641	47.60627
185	0.5297862961524766	0.11028323814260688	0.7913664926735977	47.86467
186	0.11059520772217207	0.12454170215189853	0.763072247865829	48.12308
187	0.052336769466524005	0.14671227300450285	0.7458167368870101	48.38143
188	0.050073480715626964	0.1488684784164117	0.7369924603003418	48.63983
189	0.038149627887039295	0.13305121126784047	0.7263036298884624	48.89823
190	0.027490894138734526	0.14161073545776992	0.7083099664955496	49.15665
191	0.009523502477531899	0.1677199933868958	0.6874307982111788	49.41513
192	0.0022275041951905724	0.18000147266606747	0.6588537547512568	49.67353
193	0.0005017433577239401	0.193055406976825	0.6326637236434055	49.93195
194	0.0007102052742215233	0.22261570501109362	0.6095221661418116	50.19034
195	0.0016605215413319635	0.27035231451701425	0.5950227437221096	50.44875
196	0.001784163933100773	0.28400781902323347	0.5832602370715482	50.70716
197	0.0018702494208851998	0.3001126728472332	0.5894961870113936	50.96557
198	0.001771588700081283	0.323769802843357	0.5677782091655523	51.22397
199	0.0010160619484673701	0.34422874671949744	0.5514861308830509	51.48238
200	0.0011257787466239927	0.3479632055772366	0.540370705894195	51.74079
201	0.0017342005911709876	0.34053040985963823	0.5349400131333613	51.99924
202	0.00166685135661023	0.38277091845736844	0.5108254365404619	52.25761
203	0.0019035864480174045	0.35502505616276026	0.5256795555747285	52.51601
204	0.0012614899861900306	0.38068278911838715	0.5064348676358512	52.77443
205	0.0011838442521099593	0.43038249027832	0.478658288157447	53.03282
206	0.001386904726236755	0.4495174240014005	0.4629078411917807	53.29123
207	0.001404797004089989	0.46146546945398825	0.45090088146901913	53.54964
208	0.0011521107781815821	0.4688190746377727	0.43221699763695365	53.80805
209	0.0013247037414356544	0.48570194072380135	0.4163994459063697	54.06645
210	0.001117423390456681	0.5000229235755778	0.4050395678453139	54.32486
211	0.0013203150695093892	0.509254872649118	0.401003695555268	54.58327
212	0.001027286820894163	0.5137992978439335	0.3941638027311639	54.84169
213	0.0012839397310436167	0.5253069327839086	0.38267450833776706	55.10009
214	0.0011331213323467824	0.5359240215453824	0.363554443533737	55.35851
215	0.0009874511834096046	0.5610816037611336	0.34284783035915434	55.6169
216	0.0014751845499843144	0.5679169972061024	0.3429436943090366	55.87532
217	0.0009518354227772241	0.5795316088321063	0.3263304717944293	56.13371
218	0.0015021073643012087	0.5643436980312122	0.3318330625176749	56.39217
219	0.0014933300204486792	0.5538669293384255	0.3284250990993583	56.65052
220	0.0014261495809620086	0.5116208635102525	0.3036203020673061	56.90901
221	0.0017631489463769275	0.5220684567432129	0.30369220002971786	57.16741
222	0.001212623812241812	0.544505774657084	0.28201256776382955	57.4259
223	0.0015659119023061373	0.5638060359858458	0.2742811402058199	57.68437
224	0.0016254965634588875	0.5679086613604377	0.27622717838843114	57.94285
225	0.001417287839572435	0.6039598045522054	0.26306026487209355	58.20132
226	0.0015374699323224587	0.6285977857215299	0.2546290304799429	58.4598
227	0.0013326371099177485	0.6445484264007346	0.23977491144567625	58.71827
228	0.0014253900031286166	0.6346023732152606	0.22866427965431463	58.97677
229	0.0018111711449547109	0.6236004462456046	0.23703320247904175	59.23523
230	0.0020068890333587172	0.6130472656342258	0.23650115755719486	59.49371
231	0.0018803771253304265	0.6335326063549709	0.23294939821405458	59.7522
232	0.0017804504414708564	0.6579677486131237	0.21890532955629372	60.01066
233	0.0017669468355438875	0.6536456126360306	0.2185793921266938	60.26914
234	0.0012976121320446726	0.6405819531719976	0.19842878986142862	60.52761
235	0.0017266892103741111	0.6460377641594759	0.19763311907740536	60.78609
236	0.0015736764757141443	0.6274974540938032	0.19437853797890037	61.04456
237	0.002005791865377151	0.6834198640423572	0.18781665060945504	61.30306
238	0.0019971833165987082	0.6901913493372309	0.1880563104841609	61.56153
239	0.001997774099358013	0.697542175905794	0.18636431176873786	61.82
240	0.001706433801483658	0.7009334757836736	0.18096237819286867	62.07847
241	0.0017836575478785116	0.6997817397743487	0.16721069458224885	62.33694
242	0.0020538140639549344	0.7077452509992594	0.16589735846886097	62.59542
243	0.002226407027209006	0.7014933667508123	0.17371027038427064	62.85389
244	0.002005960660451238	0.6988467357523032	0.1639273542987792	63.11238
245	0.0017666092453957132	0.7089817347728413	0.14963883256881833	63.37079
246	0.003104141412461988	0.7139860207868205	0.15084192513984154	63.62919
247	0.006974950051427639	0.7214785567316817	0.14908282165950085	63.8876
248	0.017803154054115866	0.7177468764891641	0.1486849862674892	64.14604
249	0.04401221840023286	0.7168299334660586	0.15066937003005332	64.4044
250	0.060441464948816685	0.7142430426948123	0.1577249567413926	64.66283
251	0.09763773825741197	0.6973837948381665	0.1715581247094124	64.92123
252	0.18734337399578535	0.6844826843645933	0.18549674302230273	65.17966
253	0.45302673621136247	0.629363294215062	0.23265221996941937	65.43805
254	0.5409438193447088	0.5418091285845874	0.33427759323967426	65.69653
255	0.51260548953652	0.5364505691298628	0.33245617819191	65.95497
256	0.5116999883615796	0.4984460594373582	0.37683639378993333	66.21332
257	0.5742310519300577	0.4402479636223696	0.42621591437432	66.47173
258	0.6924788375285801	0.4010625424607138	0.4802783889104582	66.73014
259	0.6312701989680375	0.3777791362118861	0.5047284893279459	66.98855
260	0.4488455134311506	0.37512972659815536	0.5071778132474394	67.24695
261	0.35283622565099404	0.35765779408516185	0.5253536181451285	67.50536
262	0.619648826912214	0.35644353923335237	0.5281672250741747	67.76377
263	0.5298673177880384	0.32904222522621396	0.5593901135508488	68.02217
264	0.608702803947813	0.3015200414569392	0.598459466325391	68.28059
265	0.845016582850066	0.2623443454485589	0.6501397217069536	68.53899
266	0.7258425342824906	0.234483170622257	0.6771206304013345	68.7974
267	0.6681552141600161	0.23970141000829415	0.6965810122274468	69.0558
268	0.6913960171283112	0.270656572883772	0.7292035143724028	69.31422
269	0.6522332812066012	0.28948030170204075	0.7608721702160295	69.57262
270	0.7678623800257361	0.30251339639863684	0.769255472633239	69.83103
271	0.7197944379828751	0.2864696721095108	0.7888356843967044	70.08944
272	0.45940330772515126	0.2979675818962104	0.7809700473088593	70.34784
273	0.5813104017348082	0.2997792390206493	0.781291191540965	70.60625
274	0.3745832766111553	0.2948999906916391	0.7889411347415748	70.86466
275	0.5085629319096706	0.32802247343991175	0.7844738746770584	71.12306
276	0.388431477681873	0.3772359169360766	0.7669451514410749	71.38147
277	0.4169678041119661	0.4185066888214921	0.7569705074558188	71.63988
278	0.2572731476491868	0.46728388972787627	0.7348019690455309	71.89828
279	0.11802649525639422	0.49074095942804974	0.7242665209534629	72.15669
280	0.09148760533551101	0.4972429190464348	0.7165974049628768	72.4151
281	0.06168632862020913	0.5293498179312377	0.7004682953951753	72.67351
282	0.04234047198647411	0.556715009940496	0.6780121651352402	72.93192
283	0.023784829492077896	0.5737701501702597	0.6650417727161613	73.19033
284	0.00588394309006559	0.610742404307965	0.6391872654328977	73.44876
285	0.0020679084526412077	0.6395469190019769	0.6199905094689617	73.70713
286	0.0014308758430364476	0.6565589906958071	0.6079404109687533	73.96554
287	0.001454169563260469	0.6697977029187965	0.5942174865430981	74.22396
288	0.0015795843033071931	0.6669899122374383	0.5903541693628404	74.48237
289	0.0015664182875283986	0.6666217457205854	0.5860834303955827	74.74077
290	0.0017863582690639053	0.6740864955132313	0.5749009006418093	74.99918
291	0.0017855142936934697	0.6938216101241625	0.5619976129876479	75.25759
292	0.0020695964033820794	0.6988272854457525	0.5670400567514584	75.51599
293	0.0019092410829993228	0.7054848475165432	0.5442675754569117	75.7744
294	0.002417736243686747	0.7283875834800211	0.5194148464499184	76.03282
295	0.001442016317926197	0.7284626060910024	0.511367067857297	76.29122
296	0.0016287880674035863	0.7438992029542237	0.49788380330634757	76.54962
297	0.0016470179354049945	0.7600665756207079	0.4803742528603406	76.80802
298	0.0023363770179767596	0.7683899175168072	0.47722512210670615	77.06644
299	0.0031365500666867135	0.7723675052064303	0.48584808439862154	77.32484
300	0.002930198088615219	0.7590398772963518	0.48632740414803316	77.58325
301	0.002037440941768484	0.7640761173853787	0.4857570136462333	77.84166
302	0.0020528012935104112	0.7722105134464137	0.47338577091391904	78.10006
303	0.0015866736964188519	0.781905101954339	0.46303246432662765	78.35847
304	0.0025094763664530928	0.7943588553772458	0.45458205714450056	78.61689
305	0.0033952285177252127	0.8020097723897341	0.4544430544171712	78.87528
306	0.003407719353207659	0.7904007179941732	0.4616999554232633	79.13369
307	0.0033135317018670504	0.7696277905979998	0.474291685240307	79.3921
308	0.0024002659535187314	0.7605597798225299	0.4832933101342575	79.65051
309	0.003013836047825383	0.7831777077258009	0.46753327677360296	79.90891
310	0.0032195972431375724	0.7856631790414612	0.4761514458680242	80.16734
311	0.001418047417405827	0.7766132292649313	0.48126578759424626	80.42573
312	0.0018168257799366292	0.7836653546971797	0.46998739389059047	80.68414
313	0.0015116442859871306	0.7995743161480613	0.4630228779316394	80.94254
314	0.001773867433581459	0.8195608954365412	0.4458824036926794	81.20096
315	0.0020599750841591136	0.8322049840021228	0.43893226732621066	81.45936
316	0.0024364724969104168	0.8368772254971291	0.44065302522659844	81.71778
317	0.0029405789856715766	0.8309601643828766	0.44578653974279703	81.97617
318	0.003214027005692698	0.817282430954885	0.4536330040406655	82.23458
319	0.0028908688363529222	0.8110513863205995	0.4584693403122289	82.49299
320	0.003096883224276242	0.8057150557876471	0.46379937592568626	82.75139
321	0.002749924949490184	0.798376732987581	0.46812284006537924	83.00981
322	0.002333423104180235	0.8245540669896345	0.4346902875439177	83.26821
323	0.003160603364744127	0.827322957057891	0.4493766446658902	83.52662
324	0.0019834265180606082	0.8135007356383799	0.4613931907836399	83.78502
325	0.0024498917053003425	0.8219782906792743	0.4468074908090438	84.04343
326	0.0017049990433539173	0.8335164903866861	0.4336118181077415	84.30185
327	0.0020359217861017002	0.8365938067445327	0.4233927210502854	84.56024
328	0.00181589740702915	0.8232786826029512	0.4147841383508525	84.81866
329	0.0024263447924651902	0.8199582374132204	0.4079394523292543	85.07707
330	0.0024156263052606585	0.8071779967017836	0.40768061966457203	85.33546
331	0.002008998971784806	0.8034824384571462	0.4102162211389596	85.59387
332	0.0015486948047492516	0.8069654326373366	0.4015884656495502	85.85227
333	0.0017334410133375958	0.8033851869243924	0.3957982830766576	86.11069
334	0.0020037663244881054	0.8021417566127569	0.3834653859242963	86.36909
335	0.0027769321613441214	0.8041145734200446	0.38190280354121436	86.6275
336	0.0030174651419182562	0.7787694346768401	0.3801724592458383	86.88591
337	0.0025944646862559534	0.7737151335888734	0.3842322975233549	87.14435
338	0.0032616272165852636	0.7657599582096271	0.4087974346807012	87.40272
339	0.0031308954317047955	0.7210034135287997	0.43050582613155414	87.66114
340	0.004139530396912333	0.6987494842195496	0.4719717776531546	87.91953
341	0.004981902214144064	0.6574884374874093	0.49875616525027683	88.17803
342	0.006793326551709906	0.6581789233699602	0.46230869150501613	88.43643
343	0.01474222418062018	0.6858372592850901	0.45901097162906407	88.69484
344	0.021461618489879934	0.6544680827416041	0.48061391273504644	88.95332
345	0.03946276916589998	0.6165580459666316	0.4996764591691471	89.21172
346	0.043811352262069204	0.6026858094731329	0.5156617728120253	89.47013
347	0.039205103485306	0.5920464917898868	0.5113718610547914	89.72854
348	0.033623303577856346	0.5783645904390629	0.5090663330601212	89.98695
349	0.0223807920658213	0.5763542623262844	0.5123352937511085	90.24535
350	0.013331603746474185	0.5847012224517668	0.5135575591121081	90.50375
351	0.013312614300639387	0.6522590836404862	0.5020778511136994	90.76216
352	0.01998086370245074	0.7452523885671098	0.46664174203969727	91.02056
353	0.021476725649010733	0.7535215474663892	0.4642978684650744	91.27905
354	0.027325221773518028	0.7656029664496107	0.4570984858289116	91.5376
355	0.055234896491062675	0.7665296346259916	0.4434714253531388	91.796
356	0.044509741881104625	0.7691040216287408	0.44779009629533767	92.0544
357	0.05099282308664242	0.7783054059348442	0.4614938479310163	92.31282
358	0.06436806035976812	0.78549785143578	0.4605304152346989	92.57132
359	0.08111649839345067	0.7971874856727652	0.47159790824861364	92.8297
360	0.14234252284662427	0.7941726881574029	0.47378839950342483	93.0881
361	0.35952954112130736	0.7651875634739915	0.522899501028141	93.34651
362	0.31046224784231363	0.7239362418951267	0.5611060782537425	93.60492
363	0.1707528437539113	0.6934965121432433	0.5750063509866797	93.86359
364	0.10664152070182965	0.6703631511163783	0.5544051881569677	94.12202
365	0.13631316280023262	0.6367960899326603	0.5617004347430127	94.38042
366	0.14096895293124037	0.6181196277211327	0.5722502624275629	94.63883
367	0.4707822900545858	0.5667402536597836	0.588690929832382	94.89725
368	0.6843649427147497	0.5283356233753784	0.6136491091842458	95.15566
369	0.6915789909886217	0.46771735370243517	0.643563454745026	95.41405
370	0.6504546031134083	0.45299902887398	0.659630252745304	95.67246
371	0.60818561584081	0.4465554201752473	0.6370542925480159	95.93086
372	0.03217453545696666	0.4565431525890441	0.6354293985975105	96.18934
373	0.030193556467480318	0.45477873192337137	0.6337517794745697	96.44782
374	0.02892261395714141	0.43858635171989346	0.634259858408946	96.70624
375	0.023359381507841333	0.4789929742714124	0.6274007927948656	96.96463
376	0.013252270061653243	0.5121807544773912	0.607806201438918	97.22305
377	0.006377162296548132	0.530302882952223	0.5896112237512522	97.48144
378	0.0021051277664774163	0.5586141934444131	0.5711909657813632	97.73985
379	0.0008656655374557534	0.6025982830936547	0.5400112160821363	97.99826
380	0.001025008087393987	0.6208412813306232	0.5209582560430239	98.25667
381	0.0007556111491509566	0.6434675450795588	0.48760718787896223	98.51507
382	0.0012625027566345534	0.6728305614330987	0.47444027436262465	98.7735
383	0.001190005272314139	0.6859261749721792	0.4648730521643684	99.0319
384	0.0013057986931378975	0.7255395028779508	0.4355818222778233	99.2903
385	0.0012675666088571669	0.7374444797946047	0.40059148057077393	99.5487
386	0.0018225648124555907	0.7565224519056439	0.40762789449213677	99.80711
387	0.0018944715140167005	0.7407079633722942	0.41139534772251224	100.06552
388	0.001805432112435749	0.7283875834800211	0.42136519851027426	100.32393
389	0.001475268947521358	0.7630494190610226	0.3935598598469053	100.58232
390	0.0019016453046654027	0.7628882593781736	0.3951464082174578	100.84073
391	0.0015310557195071487	0.7595344708057845	0.38722325275968345	101.09914
392	0.001399986344478506	0.7864411913034901	0.35847844738746776	101.35754
393	0.0016301384279962833	0.8142078932122598	0.35045942797981106	101.61595
394	0.002016594750118726	0.7947937086594155	0.35923097939404397	101.87436
395	0.001912448189406978	0.8059373450053697	0.34992258986047	102.13277
396	0.0015500451653419488	0.8135493614047566	0.3526307464446458	102.39118
397	0.0010671224583787215	0.8018500020144961	0.3276150487228526	102.64958
398	0.0015962106181047736	0.8276800091138579	0.3154355338903029	102.90799
399	0.001539748665822635	0.8324884027547192	0.3113900752052686	103.16639
400	0.001622964637347581	0.8416758939847149	0.31231036912413906	103.42519
401	0.0014653100381502183	0.8309837826122597	0.2959176336942611	103.68356
402	0.0018257719188632458	0.8561608151345614	0.2996179821597189	103.94197
403	0.0013539052892527245	0.8349599809942718	0.2907553599930978	104.20038
404	0.0016433888413121215	0.8402713039902303	0.29066908243820366	104.45878
405	0.0014831179184664088	0.8220880459805247	0.29169961989943866	104.71718
406	0.0012294189221134795	0.8339277254394728	0.27211940813597335	104.97559
